name,country_name,longitude,latitude,population,significance
Havana,Cuba,23.13302,-82.38304,2163824,19702030416
Paris,France,48.85341,2.3488,2138551,83468416203
Coimbatore,India,11.00555,76.96612,2136916,4061650793
Huizhou,China,23.11147,114.41523,2090578,21951896066
Al Mawşil al Jadīdah,Iraq,36.33271,43.10555,2065597,8587687500
Weifang,China,36.71,119.10194,2044028,21463102650
Zunyi,China,27.68667,106.90722,2037775,21397443676
Johannesburg,South Africa,-26.20227,28.04363,2026469,10316176185
Kowloon,China,22.31667,114.18333,2019533,21205895459
Al Başrah al Qadīmah,Iraq,30.50316,47.81507,2015483,8379339322
La Paz,Bolivia,-16.5,-68.15,2004652,6300712436
Lianyungang,China,34.59845,119.21556,2001009,21011386131
Almaty,Kazakhstan,43.25667,76.92861,2000900,18119640189
Medellín,Colombia,6.25184,-75.56359,1999979,10665435060
Tashkent,Uzbekistan,41.26465,69.21627,1978028,3334490266
Algiers,Algeria,36.73225,3.08746,1977663,6546828963
Ganzhou,China,25.84664,114.9326,1977253,20761938733
Khartoum,Sudan,15.55177,32.53241,1974647,1175838770
Accra,Ghana,5.55602,-0.1969,1963264,4571528236
Guayaquil,Ecuador,-2.19616,-79.88621,1952029,10932122940
Ordos,China,39.6086,109.78157,1940653,20377624253
Sanaa,Yemen,15.35472,44.20667,1937451,1525633519
Beirut,Lebanon,33.89332,35.50157,1916100,9371647917
Jieyang,China,23.5418,116.36581,1899394,19944388431
Perth,Australia,-31.95224,115.8614,1896548,98264237115
Sapporo,Japan,43.06667,141.35,1883027,74452777207
Jilin,China,43.85083,126.56028,1881977,19761503040
Bucharest,Romania,44.43225,26.10626,1877155,24207957236
Camayenne,Guinea,9.535,-13.68778,1871242,2234333802
Nanchong,China,30.79508,106.08473,1858875,19518922901
Indore,India,22.71792,75.8333,1837041,3491676338
Santa Cruz de la Sierra,Bolivia,-17.78629,-63.18117,1831434,5756280382
Vadodara,India,22.29941,73.20812,1822221,3463507864
Iztapalapa,Mexico,19.35529,-99.06224,1815786,15155825326
Nanyang,China,32.99472,112.53278,1811812,19024742782
Fuyang,China,32.9,115.81667,1768947,18574643324
Conakry,Guinea,9.53795,-13.67729,1767200,2110103714
Bayan Nur,China,40.74143,107.38599,1760000,18480696284
Maracay,Venezuela,10.23535,-67.59113,1754256,29757470294
Medan,Indonesia,3.58333,98.66667,1750971,6775537118
Chaozhou,China,23.65396,116.62262,1750945,18385615202
Rawalpindi,Pakistan,33.59733,73.0479,1743101,2080797878
Minsk,Belarus,53.9,27.56667,1742124,11169153843
Budapest,Hungary,47.49835,19.04045,1741041,27681069020
Mosul,Iraq,36.335,43.11889,1739800,7233191524
Hamburg,Germany,53.55073,9.99302,1739117,80361865238
Qingyuan,China,23.7,113.03333,1738424,18254139748
Tai’an,China,36.18528,117.12,1735425,18222649062
Shaoxing,China,30.00237,120.57864,1725726,18120805725
Curitiba,Brazil,-25.42778,-49.27306,1718421,11679840395
Warsaw,Poland,52.22977,21.01178,1702139,26648999217
Bandung,Indonesia,-6.92222,107.60694,1699719,6577212972
Soweto,South Africa,-26.26781,27.85849,1695047,8629001230
Vienna,Austria,48.20849,16.37208,1691468,81744641536
Kallakurichi,India,11.73379,78.95925,1682687,3198294640
Huainan,China,32.62639,116.99694,1666826,17502332423
Wuhu,China,31.33728,118.37351,1665000,17483158701
Rabat,Morocco,34.01325,-6.83255,1655753,5063207682
Ecatepec de Morelos,Mexico,19.60492,-99.06064,1655015,13813917638
Suzhou,China,33.63611,116.97889,1647642,17300892833
Lu’an,China,31.73561,116.51688,1644344,17266262529
Barcelona,Spain,41.38879,2.15899,1621537,43883970276
Valencia,Venezuela,10.16202,-68.00765,1619470,27471093396
Pretoria,South Africa,-25.74486,28.18783,1619438,8244097358
Yancheng,China,33.3575,120.1573,1615717,16965667703
Zhanjiang,China,21.28145,110.34271,1611868,16925251681
Taizhou,China,32.49069,119.90812,1607108,16875269798
Aleppo,Syrian Arab Republic,36.20124,37.16117,1602264,3699260350
Manila,Philippines,14.6042,120.9822,1600000,5278127762
Montréal,Canada,45.50884,-73.58781,1600000,69213082112
Patna,India,25.59408,85.13563,1599920,3040978839
Bhopāl,India,23.25469,77.40289,1599914,3040967435
Manaus,Brazil,-3.10194,-60.025,1598210,10862784916
Dazhou,China,31.21592,107.50092,1589435,16689696306
Yangzhou,China,32.39722,119.43583,1584237,16635115249
Kaduna,Nigeria,10.52641,7.43879,1582102,3317814196
Phnom Penh,Cambodia,11.56245,104.91601,1573544,2380343679
Guilin,China,25.28022,110.29639,1572300,16509772027
Damascus,Syrian Arab Republic,33.5102,36.29128,1569394,3623371054
Philadelphia,United States,39.95233,-75.16379,1567442,99600872656
Phoenix,United States,33.44838,-112.07404,1563025,99320200673
Zhuhai,China,22.27694,113.56778,1562530,16407183162
Zhaoqing,China,23.04893,112.46091,1553109,16308258935
Isfahan,Iran,32.65246,51.67462,1547164,3531482073
Ludhiāna,India,30.91204,75.85379,1545368,2937291481
Harare,Zimbabwe,-17.82772,31.05337,1542813,1740618152
Shangqiu,China,34.45,115.65,1536392,16132723821
Kobe,Japan,34.6913,135.183,1528478,60434307102
Bekasi,Indonesia,-6.2349,106.9896,1520119,5882234890
Kaohsiung,China,22.61626,120.31333,1519711,15957566722
Stockholm,Sweden,59.32938,18.06871,1515017,79173723932
Caloocan City,Philippines,14.64953,120.96788,1500000,4948244777
Guadalajara,Mexico,20.66682,-103.39182,1495182,12479839156
Yinchuan,China,38.46806,106.27306,1487579,15620168010
Manhattan,United States,40.78343,-73.96625,1487536,94523359530
Asunción,Paraguay,-25.28646,-57.647,1482200,7336519006
Jiangmen,China,22.58333,113.08333,1480023,15540827021
Recife,Brazil,-8.05389,-34.88111,1478098,10046402324
Daejeon,South Korea,36.34913,127.38493,1475221,46453415075
San Antonio,United States,29.42412,-98.49363,1469845,93399210095
Kumasi,Ghana,6.68848,-1.62443,1468609,3419706932
Madurai,India,9.919,78.11953,1465625,2785723418
Jinhua,China,29.10678,119.64421,1463990,15372474178
Kota Bharu,Malaysia,6.12361,102.24333,1459994,15186556849
Kyoto,Japan,35.02107,135.75385,1459640,57712529731
Changde,China,29.03205,111.69844,1457419,15303476078
Kuala Lumpur,Malaysia,3.1412,101.68653,1453975,15123948451
Kaifeng,China,34.7986,114.30742,1451741,15243854832
Karaj,Iran,35.83266,50.99155,1448075,3305306291
Kathmandu,Nepal,27.70169,85.3206,1442271,1666029040
Palembang,Indonesia,-2.91673,104.7458,1441500,5578011718
Baoji,China,34.36775,107.23705,1437802,15097489817
Suqian,China,33.94917,118.29583,1437685,15096261271
Multan,Pakistan,30.19679,71.47824,1437230,1715669450
Liuzhou,China,24.32405,109.40698,1436599,15084857841
Tirunelveli,India,8.72742,77.6838,1435844,2729118468
Quanzhou,China,24.91389,118.58583,1435185,15070010282
Puebla,Mexico,19.03793,-98.20346,1434062,11969688707
Kharkiv,Ukraine,49.98081,36.25272,1430885,5044103570
Agra,India,27.18333,78.01667,1430055,2718115277
Córdoba,Argentina,-31.4135,-64.18105,1428214,12056867530
Tabriz,Iran,38.08,46.2919,1424641,3251816971
Novosibirsk,Russian Federation,55.0415,82.9346,1419007,14608148091
Gwangju,South Korea,35.15472,126.91556,1416938,44618134536
Bursa,Turkey,40.19559,29.06013,1412701,12061879969
Bozhou,China,33.87722,115.77028,1409436,14799635595
Qujing,China,25.48333,103.78333,1408500,14789807225
Belém,Brazil,-1.45583,-48.50444,1407737,9568169545
Fushun,China,41.88669,123.94363,1400646,14707337118
Quito,Ecuador,-0.22985,-78.52495,1399814,7839503788
San Diego,United States,32.71571,-117.16472,1394928,88638715878
Fukuoka,Japan,33.6,130.41667,1392289,55049546674
Antananarivo,Madagascar,-18.91368,47.53613,1391433,689441695
Rājkot,India,22.29161,70.79322,1390640,2643198918
Luoyang,China,34.68361,112.45361,1390581,14601650636
Hyderabad,Pakistan,25.39242,68.37366,1386330,1654908420
The Bronx,United States,40.84985,-73.86641,1385108,88014717944
Gujranwala,Pakistan,32.15567,74.18705,1384471,1652689270
Barranquilla,Colombia,10.96854,-74.78132,1380425,7361493892
Guankou,China,28.15861,113.62709,1380000,14490545950
Lubumbashi,Congo,-11.66089,27.47938,1373770,764933250
Porto Alegre,Brazil,-30.03283,-51.23019,1372741,9330307174
Tangerang,Indonesia,-6.17806,106.63,1372124,5309555151
Najafgarh,India,28.60922,76.97982,1365000,2594464795
Handan,China,36.60999,114.48764,1358318,14262876372
Mianyang,China,31.46784,104.68168,1355331,14231511691
Kampala,Uganda,0.31628,32.58219,1353189,1105603799
Yichang,China,30.71444,111.28472,1350150,14177109141
Yekaterinburg,Russian Federation,56.8519,60.6122,1349772,13895399576
Heze,China,35.23929,115.47358,1346717,14141061283
Khulna,Bangladesh,22.80979,89.56439,1342339,2642786586
Jamshedpur,India,22.80278,86.18545,1339438,2545878928
Douala,Cameroon,4.04827,9.70428,1338082,2006283812
Gorakhpur,India,29.44768,75.67206,1324570,2517619219
Sharjah,United Arab Emirates,25.33737,55.41206,1324473,56397270388
Mecca,Saudi Arabia,21.42664,39.82563,1323624,26618497160
Makassar,Indonesia,-5.14861,119.43194,1321717,5114500807
Ciudad Juárez,Mexico,31.72024,-106.46084,1321004,11026027229
Liupanshui,China,26.59444,104.83333,1320825,13869185039
Kawasaki,Japan,35.52056,139.71722,1306785,51668814341
South Tangerang,Indonesia,-6.28862,106.71789,1303569,5044275516
Baotou,China,40.6516,109.84389,1301768,13669079000
Tijuana,Mexico,32.5027,-117.00371,1300983,10858917901
Dallas,United States,32.78306,-96.80667,1300092,82612497134
Medina,Saudi Arabia,24.46861,39.61417,1300000,26143411050
Yaoundé,Cameroon,3.86667,11.51667,1299369,1948238591
Bamako,Mali,12.65,-8.0,1297281,1114255155
Qinzhou,China,21.98247,108.65061,1296300,13611662837
Luohe,China,33.56394,114.04272,1294974,13597739312
Xiangyang,China,32.0422,112.14479,1294733,13595208717
Yangjiang,China,21.85563,111.96272,1292987,13576875026
Nashik,India,19.99727,73.79096,1289497,2450955729
Semarang,Indonesia,-6.99306,110.42083,1288084,4984354939
Brazzaville,Congo,-4.26613,15.28318,1284609,715287229
Pimpri,India,18.62292,73.80696,1284606,2441659372
Nizhniy Novgorod,Russian Federation,56.32867,44.00205,1284164,13219989673
Amman,Jordan,31.95522,35.94503,1275857,5464196754
Budta,Philippines,7.20417,124.43972,1273715,4201769064
Belgrade,Serbia,44.80401,20.46513,1273651,9764119943
Montevideo,Uruguay,-34.90328,-56.18816,1270737,19618160925
Lusaka,Zambia,-15.40669,28.28713,1267440,1331977136
Xuchang,China,34.03189,113.86299,1265536,13288628666
Kalyān,India,19.2437,73.13554,1262255,2399176674
Zigong,China,29.34162,104.77689,1262064,13252171293
Thāne,India,19.19704,72.96355,1261517,2397773952
Munich,Germany,48.13743,11.57549,1260391,58240688630
Xuzhou,China,34.20442,117.28386,1253991,13167401599
Ra’s Bayrūt,Lebanon,33.9,35.48333,1251739,6122257289
Neijiang,China,29.58354,105.06216,1251095,13136992453
Shiraz,Iran,29.61031,52.53113,1249942,2853057443
Yiyang,China,28.58917,112.32833,1249807,13123467944
Adana,Turkey,36.98615,35.32531,1248988,10664070698
Suwon,South Korea,37.29111,127.00889,1242724,39132288515
Jining,China,35.405,116.58139,1241012,13031116964
León de los Aldama,Mexico,21.12908,-101.67374,1238962,10341247073
Milan,Italy,45.46427,9.18951,1236837,39178298775
Port-au-Prince,Haiti,18.54349,-72.33881,1234742,1452989834
Xinyang,China,32.12278,114.06556,1230042,12915927624
Liaocheng,China,36.45064,116.00247,1229768,12913050516
Jinzhong,China,37.68403,112.75471,1226617,12879963769
Adelaide,Australia,-34.92866,138.59863,1225235,63482064552
Meerut,India,28.98002,77.70636,1223184,2324914158
Nowrangapur,India,19.23114,82.54826,1220946,2320660376
Faridabad,India,28.41124,77.31316,1220229,2319297570
Peshawar,Pakistan,34.008,71.57849,1218773,1454890034
Changzhi,China,36.18389,113.10528,1214940,12757350650
Tianshui,China,34.57952,105.74238,1212791,12734785299
Davao,Philippines,7.07306,125.61278,1212504,3999844390
Mandalay,Myanmar,21.97473,96.08359,1208099,1691602258
Omdurman,Sudan,15.64453,32.47773,1200000,714561400
Santiago de los Caballeros,Dominican Republic,19.4517,-70.69703,1200000,8721836292
Weinan,China,34.50355,109.50891,1199290,12593019458
Anshan,China,41.12361,122.99,1199275,12592861952
Ghāziābād,India,28.66535,77.43915,1199191,2279310500
Depok,Indonesia,-6.4,106.81861,1198129,4636266113
Dhanbad,India,23.79759,86.42992,1196214,2273652096
Saitama,Japan,35.90807,139.65657,1193350,47183721571
Dombivli,India,19.21667,73.08333,1193000,2267543224
Maputo,Mozambique,-25.96553,32.58322,1191613,534566474
Taizhou,China,28.66266,121.43312,1189276,12487868497
Gustavo Adolfo Madero,Mexico,19.49392,-99.11075,1185772,9897285973
Rosario,Argentina,-32.94682,-60.63932,1173533,9906871045
Jinjiang,China,24.81978,118.57415,1172827,12315147489
Goiânia,Brazil,-16.67861,-49.25389,1171195,7960430344
Guarulhos,Brazil,-23.46278,-46.53333,1169577,7949433049
Prague,Czech Republic,50.08804,14.42076,1165581,26729365711
Varanasi,India,25.31668,83.01041,1164404,2213190612
Batam,Indonesia,1.14937,104.02491,1164352,4505563024
Jiujiang,China,29.70475,116.00206,1164268,12225274603
Copenhagen,Denmark,55.67594,12.56553,1153615,70443557784
Sofia,Bulgaria,42.69751,23.32415,1152556,11497645094
Tripoli,Libya,32.88743,13.18733,1150989,4257771451
Port Harcourt,Nigeria,4.77742,7.0134,1148665,2408856725
Anyang,China,36.096,114.38278,1146839,12042263208
Hiroshima,Japan,34.4,132.45,1143841,45226191198
Zapopan,Mexico,20.72356,-103.38479,1142483,9535965574
Bijie,China,27.30193,105.28627,1137383,11942971467
Monterrey,Mexico,25.67507,-100.31847,1135512,9477780712
Samara,Russian Federation,53.20007,50.15,1134730,11681622348
Kigali,Rwanda,-1.94995,30.05885,1132686,903719816
Zhuzhou,China,27.83333,113.15,1129687,11862160422
Omsk,Russian Federation,54.99244,73.36859,1129281,11625526925
Benin City,Nigeria,6.33815,5.62575,1125058,2359350663
Malingao,Philippines,7.16083,124.475,1121974,3701201324
Ranchi,India,23.34316,85.3094,1120374,2129502491
Kunshan,China,31.37762,120.95431,1118617,11745921043
Baku,Azerbaijan,40.37767,49.89201,1116513,4705333393
Shangrao,China,28.45179,117.94287,1116486,11723544700
Barquisimeto,Venezuela,10.0647,-69.35703,1114097,18898443775
Huaibei,China,33.97444,116.79167,1113321,11690310948
Maiduguri,Nigeria,11.84692,13.15712,1112449,2332908424
Meishan,China,30.04392,103.83696,1107742,11631729240
Putian,China,25.43944,119.01028,1107199,11626027526
Kazan,Russian Federation,55.78874,49.12214,1104738,11372865889
Ciudad Nezahualcoyotl,Mexico,19.40061,-99.01483,1104585,9219642247
Yerevan,Armenia,40.18111,44.51361,1093485,4666394881
Amritsar,India,31.62234,74.87534,1092450,2076427154
Fuzhou,China,27.95999,116.33333,1089888,11444255177
Ouagadougou,Burkina Faso,12.36566,-1.53388,1086505,902804324
Guigang,China,23.11603,109.59472,1086327,11406863268
Hengyang,China,26.88946,112.61888,1075516,11293343491
Rostov-na-Donu,Russian Federation,47.23135,39.72328,1074482,11061391647
Allahābād,India,25.44478,81.84322,1073438,2040290916
Goyang-si,South Korea,37.65639,126.835,1073069,33790001404
Gaziantep,Turkey,37.05944,37.3825,1065975,9101474764
Visakhapatnam,India,17.68009,83.20161,1063178,2020789665
Sendai,Japan,38.26667,140.86667,1063103,42033901164
Chelyabinsk,Russian Federation,55.15402,61.42915,1062919,10942354873
Cixi,China,30.1764,121.2457,1059942,11129810330
Yulin,China,22.6305,110.14686,1056743,11096219564
Datong,China,40.09361,113.29139,1052678,11053535456
Jingzhou,China,30.35028,112.19028,1052282,11049377300
Tbilisi,Georgia,41.69411,44.83368,1049498,4490655821
Changshu,China,31.64615,120.74221,1047700,11001264487
Xinxiang,China,35.19033,113.80151,1047088,10994838245
Yichun,China,27.83333,114.4,1045952,10982909795
Taichung,China,24.1469,120.6839,1040725,10928024227
Teni,India,10.01115,77.47772,1034724,1966706953
Xianyang,China,34.33778,108.70261,1034081,10858259599
Ufa,Russian Federation,54.74306,55.96779,1033338,10637829505
Seongnam-si,South Korea,37.43861,127.13778,1031935,32494727831
Campinas,Brazil,-22.90556,-47.06083,1031554,7011312175
Sanya,China,18.24306,109.505,1031396,10830066037
Jabalpur,India,23.16697,79.95006,1030168,1958047333
Shaoguan,China,24.8,113.58333,1028460,10799236875
Hāora,India,22.57688,88.31857,1027672,1953303169
San Jose,United States,37.33939,-121.89496,1026908,65253408380
Longyan,China,25.07485,117.01775,1025087,10763819041
Donetsk,Ukraine,48.023,37.80224,1024700,3612235035
Dublin,Ireland,53.33306,-6.24889,1024027,87316493327
Tiruchirappalli,India,10.8155,78.69651,1022518,1943506926
Yongzhou,China,26.42389,111.61306,1020715,10717911311
Calgary,Canada,51.05011,-114.08529,1019942,44120830872
Brussels,Belgium,50.85045,4.34878,1019022,45442652368
Aurangabad,India,19.87757,75.34226,1016441,1931956330
Huzhou,China,30.8703,120.0933,1015937,10667740421
Jiangyin,China,31.91102,120.26302,1013670,10643936024
Odessa,Ukraine,46.48572,30.74383,1013159,3571551124
Volgograd,Russian Federation,48.71939,44.50183,1011417,10412160982
Hanzhong,China,33.07507,107.02214,1006557,10569246710
Hezhou,China,24.40357,111.56675,1005490,10558042788
Nova Iguaçu,Brazil,-22.75917,-43.45111,1002118,6811240259
Zhu Cheng City,China,35.99502,119.40259,1000000,10500395616
Shivaji Nagar,India,18.53017,73.85263,1000000,1900706810
Dongying,China,37.46271,118.49165,998968,10489559208
Luzhou,China,28.8903,105.42575,998900,10488845181
Dnipro,Ukraine,48.46664,35.04066,998103,3518476262
Kitakyushu,Japan,33.85181,130.85034,997536,39441455467
Solāpur,India,17.67152,75.91044,997281,1895538788
Guatemala City,Guatemala,14.64072,-90.51327,994938,4580037512
Meizhou,China,24.28859,116.11768,992351,10420078090
Yueyang,China,29.37455,113.09481,991465,10410774739
Laiwu,China,36.19278,117.65694,989535,10390508976
Da Nang,Vietnam,16.06778,108.22083,988561,2753858258
Benxi,China,41.28861,123.765,987717,10371419257
Birmingham,United Kingdom,52.48142,-1.89983,984333,39653499025
Perm,Russian Federation,58.01046,56.25017,982419,10113637381
Pingdingshan,China,33.73847,113.30119,979130,10281252359
Srinagar,India,34.08565,74.80555,975857,1854818045
Zaria,Nigeria,11.11128,7.7227,975153,2044986016
Managua,Nicaragua,12.13282,-86.2504,973087,1853980581
Bengbu,China,32.94083,117.36083,972784,10214616849
Port Elizabeth,South Africa,-33.96109,25.61494,967677,4926167843
Fès,Morocco,34.03313,-5.00028,964891,2950587149
Köln,Germany,50.93333,6.95,963395,44516969911
Tiruppur,India,11.11541,77.35456,963173,1830709480
Ulsan,South Korea,35.53722,129.31667,962865,30319774126
Chandīgarh,India,30.73629,76.7884,960787,1826174394
Naples,Italy,40.85216,14.26811,959470,30392365628
Xiangtan,China,27.85,112.9,959303,10073061016
Linfen,China,36.08889,111.51889,959198,10071958474
Maceió,Brazil,-9.66583,-35.73528,954991,6490925366
Cartagena,Colombia,10.39972,-75.51444,952024,5076928382
Zhenjiang,China,32.21086,119.45508,950516,9980794039
Ciudad Guayana,Venezuela,8.35122,-62.64102,950052,16115746030
Sulţānah,Saudi Arabia,24.49258,39.58572,946697,19038376008
Monrovia,Liberia,6.30054,-10.7969,939524,547997786
Kingston,Jamaica,17.99702,-76.79358,937700,4373928984
Baoshan,China,25.11626,99.16366,935618,9824359145
Erbil,Iraq,36.18333,44.01193,932800,3878101537
Austin,United States,30.26715,-97.74306,931830,59211812091
Rui’an,China,27.77605,120.65859,927383,9737888388
Krasnoyarsk,Russian Federation,56.01839,92.86717,927200,9545178361
Nay Pyi Taw,Myanmar,19.745,96.12972,925000,1295201874
Jodhpur,India,26.26841,73.00594,921476,1751455708
Chiba,Japan,35.6,140.11667,919729,36365053888
Salem,India,11.65376,78.15538,917414,1743735037
São Luís,Brazil,-2.52972,-44.30278,917237,6234317297
Laibin,China,23.74743,109.22222,910282,9558321122
Xiaogan,China,30.92689,113.92221,908266,9537152325
Ziyang,China,30.12108,104.64811,905729,9510512821
Sale,Morocco,34.0531,-6.79846,903485,2762810753
Quzhou,China,28.95944,118.86861,902767,9479410649
Bishkek,Kyrgyzstan,42.87,74.59,900000,1056250220
Abū Ghurayb,Iraq,33.30563,44.18477,900000,3741736045
Abobo,Ivory Coast,5.41613,-4.0159,900000,2093151335
Qom,Iran,34.6401,50.8764,900000,2054296678
Zaozhuang,China,34.86472,117.55417,899753,9447762457
Guwahati,India,26.1844,91.7458,899094,1708914088
Aba,Nigeria,5.10658,7.36667,897560,1882266320
Pingxiang,China,27.61672,113.85353,893550,9382628503
Zhoushan,China,29.98869,122.20488,882932,9271135302
Gwalior,India,26.22983,78.17337,882458,1677293930
Qiqihar,China,47.34088,123.96045,882364,9265171077
Klang,Malaysia,3.03667,101.44333,879867,9152195294
Yiwu,China,29.31506,120.07676,878903,9228829208
Mendoza,Argentina,-32.89084,-68.82717,876884,7402584085
Konya,Turkey,37.87135,32.48464,875530,7475423157
Puning,China,23.31072,116.16869,874954,9187363146
Mbuji-Mayi,Congo,-6.13603,23.58979,874761,487078459
Vijayawada,India,16.50745,80.6466,874587,1662333467
Pikine,Senegal,14.76457,-17.39071,874062,1300392129
Turin,Italy,45.07049,7.68682,870456,27572740174
Ankang,China,32.68,109.01722,870126,9136667236
Mysore,India,12.29791,76.63925,868313,1650408432
Langfang,China,39.50972,116.69472,868066,9115036421
Jacksonville,United States,30.33218,-81.65565,868031,55157795372
Jiaozuo,China,35.23972,113.23306,865413,9087178871
San Francisco,United States,37.77493,-122.41942,864816,54953502769
Liverpool,United Kingdom,53.41058,-2.97794,864122,34810842351
Saratov,Russian Federation,51.54056,46.00861,863725,8891726898
Rohini,India,28.74322,77.06778,860000,1634607856
Guang’an,China,30.47413,106.63696,858159,9011009001
Tegucigalpa,Honduras,14.0818,-87.20681,850848,2046912982
Bucheon-si,South Korea,37.49889,126.78306,850731,26788772841
Columbus,United States,39.96118,-82.99879,850106,54018776740
Voronezh,Russian Federation,51.67204,39.1843,848752,8737585445
Ulan Bator,Mongolia,47.90771,106.88324,844818,3385446678
Weihai,China,37.50914,122.11356,844310,8865589023
Takeo,Cambodia,10.99081,104.78498,843931,1276637845
Haiphong,Vietnam,20.86481,106.68345,841520,2344242592
Cochabamba,Bolivia,-17.3895,-66.1568,841276,2644168741
Ahvaz,Iran,31.31901,48.6842,841145,1919957088
Arequipa,Peru,-16.39889,-71.535,841130,5153497982
Padang,Indonesia,-0.94924,100.35427,840352,3251816374
Hubli,India,15.34776,75.13378,840214,1597000471
Zhabei,China,31.25861,121.45972,840000,8820332317
Xinyu,China,27.80429,114.93335,839488,8814956115
Marrakesh,Morocco,31.63416,-7.99994,839296,2566524086
Yibin,China,28.7593,104.63994,836340,8781900869
Denpasar,Indonesia,-8.65,115.21667,834881,3230645856
Kampung Baru Subang,Malaysia,3.15,101.53333,833571,8670633838
Fort Worth,United States,32.72541,-97.32085,833319,52952070699
Biên Hòa,Vietnam,10.94469,106.82432,830829,2314460416
Indianapolis,United States,39.76838,-86.15804,829718,52723250276
Charlotte,United States,35.22709,-80.84313,827097,52556702558
Chenzhou,China,25.8,113.03333,822534,8636932408
Duque de Caxias,Brazil,-22.78556,-43.31167,818329,5562054997
Jos,Nigeria,9.92849,8.89212,816824,1712955462
Valencia,Spain,39.46975,-0.37739,814208,22035068994
Ilorin,Nigeria,8.49664,4.54214,814192,1707435915
Callao,Peru,-12.05659,-77.11814,813264,4982766496
Ottawa,Canada,45.41117,-75.69812,812129,35131219476
Cần Thơ,Vietnam,10.03711,105.78825,812088,2262253159
Chihuahua,Mexico,28.63528,-106.08889,809232,6754418659
Anqing,China,30.51365,117.04723,804493,8447494770
Freetown,Sierra Leone,8.48714,-13.2356,802639,388895666
Johor Bahru,Malaysia,1.4655,103.7578,802489,8347325276
Jerusalem,Israel,31.76904,35.21633,801000,34932023503
Bandar Lampung,Indonesia,-5.42917,105.26111,800348,3097017358
Bogor,Indonesia,-6.59444,106.78917,800000,3095670742
Narela,India,28.85267,77.09288,800000,1520565448
Mombasa,Kenya,-4.05466,39.66359,799668,1469957689
Xingtai,China,37.06306,114.49417,798770,8387401006
Cebu City,Philippines,10.31672,123.89071,798634,2634557680
Niigata,Japan,37.88637,139.00589,797591,31535854252
Muscat,Oman,23.58413,58.40778,797000,11913202187
Marseille,France,43.29695,5.38107,794811,31021759757
Zarqa,Jordan,32.07275,36.08796,792665,3394798571
Naucalpan de Juárez,Mexico,19.47851,-99.23963,792211,6612349438
Çankaya,Turkey,39.9179,32.86268,792189,6763843609
Hamamatsu,Japan,34.7,137.73333,791707,31303207487
Rahim Yar Khan,Pakistan,28.41987,70.30345,788915,941754183
Pasragad Branch,Iran,34.77772,48.47168,787878,1798372398
Zhaotong,China,27.31667,103.71667,787845,8272684184
Panzhihua,China,26.58509,101.71276,787177,8265669920
Boumerdas,Algeria,36.76639,3.47717,786499,2603615698
Jalandhar,India,31.32556,75.57917,785178,1492393171
Thiruvananthapuram,India,8.4855,76.94924,784153,1490444947
Chuzhou,China,32.32194,118.29778,782671,8218355137
Sakai,Japan,34.58333,135.46667,782339,30932807266
San Miguel de Tucumán,Argentina,-26.82414,-65.2226,781023,6593333246
Cotonou,Benin,6.36536,2.41833,780000,1007011950
Mérida,Mexico,20.97537,-89.61696,777615,6490520970
Homs,Syrian Arab Republic,34.72682,36.72339,775404,1790230120
Hohhot,China,40.81056,111.65222,774477,8132314895
Xuanzhou,China,30.9525,118.75528,774332,8130792338
Niamey,Niger,13.51366,2.1098,774235,437490261
Tainan,China,22.99083,120.21333,771235,8098272613
Shangyu,China,30.01556,120.87111,770000,8085304624
Łódź,Poland,51.77058,19.47395,768755,12035768755
Dammam,Saudi Arabia,26.43442,50.10326,768602,15456829246
Xining,China,36.62554,101.75739,767531,8059379148
Kahrīz,Iran,34.3838,47.0553,766706,1750046210
Anshun,China,26.25,105.93333,765313,8036089270
Kota,India,25.18254,75.83907,763088,1450406558
Natal,Brazil,-5.795,-35.20944,763043,5186284650
Jiaxing,China,30.7522,120.75,762643,8008053214
Zhangjiagang,China,31.865,120.53889,762625,8007864207
Bhubaneshwar,India,20.27241,85.83385,762243,1448800461
Wuzhou,China,23.48054,111.28848,761948,8000755439
Qinhuangdao,China,39.93167,119.58833,759718,7977339557
Antalya,Turkey,36.90812,30.69556,758188,6473537323
Kraków,Poland,50.06143,19.93658,755050,11821200771
Alīgarh,India,27.88145,78.07464,753207,1431625674
Shaoyang,China,27.23818,111.46214,753194,7908834976
Pietermaritzburg,South Africa,-29.61679,30.39278,750845,3822337923
Lomé,Togo,6.12874,1.22154,749700,685938452
Bağcılar,Turkey,41.03903,28.85671,749024,6395293542
Trujillo,Peru,-8.11599,-79.02998,747450,4579532375
Malang,Indonesia,-7.9797,112.6304,746716,2889483592
Bareilly,India,28.36678,79.43167,745435,1416853381
Teresina,Brazil,-5.08917,-42.80194,744512,5060332324
São Bernardo do Campo,Brazil,-23.69389,-46.565,743372,5052583921
Hegang,China,47.35118,130.30012,743307,7805017564
Riga,Latvia,56.946,24.10589,742572,13084083287
Amsterdam,Netherlands,52.37403,4.88969,741636,38859588051
Ma’anshan,China,31.68579,118.51008,741531,7786368862
Zaporizhzhya,Ukraine,47.85167,35.11714,738728,2604136980
Oyo,Nigeria,7.85257,3.93125,736072,1543611051
Deyang,China,31.13019,104.38198,735070,7718525805
Quetta,Pakistan,30.18414,67.00141,733675,875812350
Yangquan,China,37.8575,113.56333,731228,7678183285
